timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1544565722419,409,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,922,1,1,http://localhost:8000/dashboard,,400,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565722828,435,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,427,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565723264,447,HTTP Request,200,OK,Thread Group 2-1,text,true,,33815,920,1,1,http://localhost:8000/dashboard,,438,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565723711,441,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,918,1,1,http://localhost:8000/dashboard,,434,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565724153,433,HTTP Request,200,OK,Thread Group 2-1,text,true,,33815,922,1,1,http://localhost:8000/dashboard,,424,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565724586,404,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,918,1,1,http://localhost:8000/dashboard,,397,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565724990,427,HTTP Request,200,OK,Thread Group 2-1,text,true,,33815,922,1,1,http://localhost:8000/dashboard,,418,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565725417,404,HTTP Request,200,OK,Thread Group 2-1,text,true,,33823,918,1,1,http://localhost:8000/dashboard,,396,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565725821,473,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,926,1,1,http://localhost:8000/dashboard,,466,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565726294,422,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,922,1,1,http://localhost:8000/dashboard,,415,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
